lat,lon,population_density,development_suitability_score,distance_to_center_km,urban_category,grid_i,grid_j,timestamp
35.485246646464645,45.4399126060606,1443.446771786972,57.73787087147888,8.414383629192823,Low Density,20.0,71.0,2025-10-05T14:47:52.521479
35.485246646464645,45.44391372727273,1108.1700633269297,44.32680253307719,8.442428601096575,Low Density,20.0,72.0,2025-10-05T14:47:52.522480
35.485246646464645,45.44791484848485,954.0214370667504,38.16085748267002,8.485845969524311,Low Density,20.0,73.0,2025-10-05T14:47:52.522480
35.485246646464645,45.45191596969697,946.0915133981953,37.84366053592782,8.544401398556506,Low Density,20.0,74.0,2025-10-05T14:47:52.522480
35.485246646464645,45.45591709090909,704.8082253177797,28.1923290127112,8.617786317057233,Low Density,20.0,75.0,2025-10-05T14:47:52.522480
35.485246646464645,45.45991821212121,1113.9486430179923,44.557945720719694,8.70562571311402,Low Density,20.0,76.0,2025-10-05T14:47:52.522480
35.485246646464645,45.46391933333333,845.6883606544536,33.82753442617815,8.807487122231212,Low Density,20.0,77.0,2025-10-05T14:47:52.522480
35.485246646464645,45.46792045454546,810.1485899104017,32.40594359641608,8.922890342138901,Low Density,20.0,78.0,2025-10-05T14:47:52.522480
35.485246646464645,45.47192157575758,1698.6984048132044,67.94793619252818,9.051317418042375,Medium Density,20.0,79.0,2025-10-05T14:47:52.522480
35.485246646464645,45.4759226969697,1744.1292796688592,69.76517118675437,9.192222486288966,Medium Density,20.0,80.0,2025-10-05T14:47:52.522480
35.485246646464645,45.47992381818182,1920.589129356656,76.82356517426624,9.34504113203582,Medium Density,20.0,81.0,2025-10-05T14:47:52.522480
35.485246646464645,45.48392493939394,577.2406624019445,23.08962649607777,9.509198996945427,Low Density,20.0,82.0,2025-10-05T14:47:52.522480
35.485246646464645,45.48792606060606,1974.020704232872,78.96082816931488,9.684119456333697,Medium Density,20.0,83.0,2025-10-05T14:47:52.522480
35.485246646464645,45.491927181818184,1187.7791797763812,47.51116719105525,9.869230263653769,Low Density,20.0,84.0,2025-10-05T14:47:52.523478
35.485246646464645,45.495928303030304,391.85967036757353,15.674386814702927,10.06396912827996,Rural,20.0,85.0,2025-10-05T14:47:52.523478
35.485246646464645,45.499929424242424,581.8339295903712,23.273357183614834,10.267788247330296,Low Density,20.0,86.0,2025-10-05T14:47:52.523478
35.485246646464645,45.503930545454544,536.628179304977,21.46512717219909,10.480157852881957,Low Density,20.0,87.0,2025-10-05T14:47:52.523478
35.485246646464645,45.507931666666664,169.18385700131657,6.767354280052658,10.700568863179454,Rural,20.0,88.0,2025-10-05T14:47:52.523478
35.485246646464645,45.511932787878784,458.90975673990266,18.356390269596105,10.92853474200888,Rural,20.0,89.0,2025-10-05T14:47:52.523478
35.485246646464645,45.51593390909091,433.7474935845532,17.349899743382124,11.163592676560878,Rural,20.0,90.0,2025-10-05T14:47:52.523478
35.485246646464645,45.51993503030303,59.341666467490406,2.3736666586996193,11.40530418312829,Rural,20.0,91.0,2025-10-05T14:47:52.523478
35.485246646464645,45.52393615151515,540.7012944620899,21.628051778483595,11.653255244045896,Low Density,20.0,92.0,2025-10-05T14:47:52.523478
35.485246646464645,45.52793727272727,191.68964453969988,7.667585781587988,11.907056070177438,Rural,20.0,93.0,2025-10-05T14:47:52.523478
35.485246646464645,45.53193839393939,717.0498368520359,28.681993474081438,12.166340572507327,Low Density,20.0,94.0,2025-10-05T14:47:52.523478
35.485246646464645,45.53593951515151,477.13564052132745,19.085425620853087,12.430765615048523,Rural,20.0,95.0,2025-10-05T14:47:52.523478
35.485246646464645,45.53994063636364,731.8205129241387,29.272820516965552,12.700010110143928,Low Density,20.0,96.0,2025-10-05T14:47:52.524481
35.485246646464645,45.54394175757576,219.53339230684236,8.7813356922737,12.973774006800424,Rural,20.0,97.0,2025-10-05T14:47:52.524481
35.485246646464645,45.54794287878788,647.1659910981242,25.886639643924966,13.251777213265777,Low Density,20.0,98.0,2025-10-05T14:47:52.524481
35.485246646464645,45.551944,131.27562167051994,5.251024866820785,13.533758486734358,Rural,20.0,99.0,2025-10-05T14:47:52.524481
35.48814787878788,45.155833,302.33185113255337,12.093274045302124,26.498351818256317,Rural,21.0,0.0,2025-10-05T14:47:52.524481
35.48814787878788,45.15983412121212,709.4841246674551,28.379364986698192,26.15372981474163,Low Density,21.0,1.0,2025-10-05T14:47:52.524481
35.48814787878788,45.16383524242424,562.401034778494,22.49604139113977,25.809586187684477,Low Density,21.0,2.0,2025-10-05T14:47:52.524481
35.48814787878788,45.16783636363636,745.4286445257025,29.817145781028103,25.465940331834517,Low Density,21.0,3.0,2025-10-05T14:47:52.524481
35.48814787878788,45.17183748484849,455.7802728802911,18.231210915211634,25.122812674273025,Rural,21.0,4.0,2025-10-05T14:47:52.524481
35.48814787878788,45.17583860606061,414.2455110166863,16.569820440667442,24.780224741804236,Rural,21.0,5.0,2025-10-05T14:47:52.524481
35.48814787878788,45.17983972727273,207.45387086398915,8.298154834559568,24.438199233491282,Rural,21.0,6.0,2025-10-05T14:47:52.524481
35.48814787878788,45.18384084848485,613.9657063759813,24.558628255039267,24.096760098793165,Low Density,21.0,7.0,2025-10-05T14:47:52.524481
35.48814787878788,45.18784196969697,68.92326817521383,2.7569307270085375,23.75593262177979,Rural,21.0,8.0,2025-10-05T14:47:52.524481
35.48814787878788,45.19184309090909,443.9045646017369,17.756182584069478,23.415743511960482,Rural,21.0,9.0,2025-10-05T14:47:52.524481
35.48814787878788,45.195844212121216,591.462890548619,23.65851562194476,23.07622100230707,Low Density,21.0,10.0,2025-10-05T14:47:52.524481
35.48814787878788,45.199845333333336,121.91391750265075,4.876556700106022,22.73739495511265,Rural,21.0,11.0,2025-10-05T14:47:52.525908
35.48814787878788,45.203846454545456,799.1230944486904,31.964923777947618,22.399296976374984,Low Density,21.0,12.0,2025-10-05T14:47:52.525908
35.48814787878788,45.207847575757576,310.32737764173663,12.41309510566947,22.061960539481117,Rural,21.0,13.0,2025-10-05T14:47:52.525908
35.48814787878788,45.211848696969696,654.3699405886384,26.174797623545544,21.72542111902131,Low Density,21.0,14.0,2025-10-05T14:47:52.525908
35.48814787878788,45.215849818181816,324.0686959687832,12.962747838751326,21.389716335652757,Rural,21.0,15.0,2025-10-05T14:47:52.525908
35.48814787878788,45.21985093939394,655.9553612254634,26.238214449018542,21.054886113015343,Low Density,21.0,16.0,2025-10-05T14:47:52.525908
35.48814787878788,45.22385206060606,293.7909045238383,11.75163618095354,20.720972847801693,Rural,21.0,17.0,2025-10-05T14:47:52.525908
35.48814787878788,45.22785318181818,142.77894572158283,5.711157828863307,20.388021594173814,Rural,21.0,18.0,2025-10-05T14:47:52.525908
35.48814787878788,45.2318543030303,499.8052063342124,19.992208253368503,20.056080263851918,Rural,21.0,19.0,2025-10-05T14:47:52.525908
35.48814787878788,45.23585542424242,276.45523061602984,11.058209224641189,19.725199843300857,Rural,21.0,20.0,2025-10-05T14:47:52.525908
35.48814787878788,45.23985654545454,53.432906832012584,2.137316273280504,19.395434629582994,Rural,21.0,21.0,2025-10-05T14:47:52.526937
35.48814787878788,45.24385766666667,738.367032082616,29.534681283304636,19.066842486581294,Low Density,21.0,22.0,2025-10-05T14:47:52.526937
35.48814787878788,45.24785878787879,710.9215370475822,28.436861481903293,18.739485123450766,Low Density,21.0,23.0,2025-10-05T14:47:52.526937
35.48814787878788,45.25185990909091,378.4398572002576,15.137594288010291,18.413428397302173,Rural,21.0,24.0,2025-10-05T14:47:52.526937
35.48814787878788,45.25586103030303,265.1259491057109,10.60503796422843,18.088742642308546,Rural,21.0,25.0,2025-10-05T14:47:52.526937
35.48814787878788,45.25986215151515,512.7177237547087,20.50870895018835,17.765503027576724,Low Density,21.0,26.0,2025-10-05T14:47:52.526937
35.48814787878788,45.26386327272727,348.09325422984176,13.923730169193675,17.443789946314833,Rural,21.0,27.0,2025-10-05T14:47:52.526937
35.48814787878788,45.2678643939394,722.6778156469682,28.907112625878725,17.123689438998007,Low Density,21.0,28.0,2025-10-05T14:47:52.526937
35.48814787878788,45.27186551515152,784.0890705397833,31.36356282159133,16.805293653411344,Low Density,21.0,29.0,2025-10-05T14:47:52.526937
35.48814787878788,45.27586663636364,151.6516780724055,6.066067122896229,16.488701344597388,Rural,21.0,30.0,2025-10-05T14:47:52.526937
35.48814787878788,45.27986775757576,588.4887264332134,23.53954905732853,16.17401841789563,Low Density,21.0,31.0,2025-10-05T14:47:52.526937
35.48814787878788,45.28386887878788,316.8849152687844,12.675396610751378,15.861358518349187,Rural,21.0,32.0,2025-10-05T14:47:52.526937
35.48814787878788,45.28787,233.9407451443469,9.357629805773868,15.550843669825852,Rural,21.0,33.0,2025-10-05T14:47:52.526937
35.48814787878788,45.29187112121212,537.5463824705373,21.501855298821496,15.24260496718817,Low Density,21.0,34.0,2025-10-05T14:47:52.527930
35.48814787878788,45.295872242424245,754.8966928529927,30.1958677141197,14.936783324744994,Low Density,21.0,35.0,2025-10-05T14:47:52.527930
35.48814787878788,45.299873363636365,73.267682320818,2.9307072928327216,14.633530283991048,Rural,21.0,36.0,2025-10-05T14:47:52.527930
35.48814787878788,45.303874484848485,269.429168014552,10.777166720582073,14.333008883231962,Rural,21.0,37.0,2025-10-05T14:47:52.527930
35.48814787878788,45.307875606060605,369.0463513945047,14.76185405578019,14.03539459109298,Rural,21.0,38.0,2025-10-05T14:47:52.527930
35.48814787878788,45.311876727272725,493.9610752381871,19.758443009527483,13.740876304989095,Rural,21.0,39.0,2025-10-05T14:47:52.527930
35.48814787878788,45.315877848484845,552.8222664466515,22.112890657866075,13.449657414382774,Low Density,21.0,40.0,2025-10-05T14:47:52.527930
35.48814787878788,45.31987896969697,346.2125600200864,13.848502400803469,13.161956926933707,Rural,21.0,41.0,2025-10-05T14:47:52.527930
35.48814787878788,45.32388009090909,698.9588913720589,27.958355654882354,12.87801065336698,Low Density,21.0,42.0,2025-10-05T14:47:52.527930
35.48814787878788,45.32788121212121,286.48044619248833,11.459217847699534,12.598072443899783,Rural,21.0,43.0,2025-10-05T14:47:52.527930
35.48814787878788,45.33188233333333,443.9937869070291,17.759751476281167,12.322415465270645,Rural,21.0,44.0,2025-10-05T14:47:52.527930
35.48814787878788,45.33588345454545,55.49621517576796,2.219848607030727,12.05133350258493,Rural,21.0,45.0,2025-10-05T14:47:52.527930
35.48814787878788,45.33988457575757,355.52949345766905,14.221179738306773,11.785142264223197,Rural,21.0,46.0,2025-10-05T14:47:52.527930
35.48814787878788,45.3438856969697,667.4524954085127,26.698099816340516,11.524180660747177,Low Density,21.0,47.0,2025-10-05T14:47:52.528986
35.48814787878788,45.34788681818182,691.1600915355278,27.646403661421118,11.268812019962027,Low Density,21.0,48.0,2025-10-05T14:47:52.528986
35.48814787878788,45.35188793939394,105.84771971430334,4.233908788572137,11.019425189938742,Rural,21.0,49.0,2025-10-05T14:47:52.528986
35.48814787878788,45.35588906060606,343.4720371425478,13.73888148570191,10.776435469900898,Rural,21.0,50.0,2025-10-05T14:47:52.528986
35.48814787878788,45.35989018181818,439.0050189978829,17.56020075991532,10.540285295512907,Rural,21.0,51.0,2025-10-05T14:47:52.528986
35.48814787878788,45.3638913030303,455.2156616079558,18.20862646431823,10.31144459067433,Rural,21.0,52.0,2025-10-05T14:47:52.528986
35.48814787878788,45.36789242424243,78.70300942276066,3.148120376910427,10.090410683020323,Rural,21.0,53.0,2025-10-05T14:47:52.528986
35.48814787878788,45.37189354545455,1111.7973719532297,44.47189487812919,9.877707665983925,Low Density,21.0,54.0,2025-10-05T14:47:52.528986
35.48814787878788,45.37589466666667,1478.608789791502,59.144351591660076,9.673885077951475,Low Density,21.0,55.0,2025-10-05T14:47:52.528986
35.48814787878788,45.37989578787879,1257.4249105306033,50.29699642122413,9.479515760781021,Low Density,21.0,56.0,2025-10-05T14:47:52.528986
35.48814787878788,45.38389690909091,710.9415008203548,28.437660032814193,9.295192758260463,Low Density,21.0,57.0,2025-10-05T14:47:52.529973
35.48814787878788,45.38789803030303,747.8466918483144,29.913867673932586,9.121525123030455,Low Density,21.0,58.0,2025-10-05T14:47:52.529973
35.48814787878788,45.391899151515155,1695.8120801151824,67.8324832046073,8.959132521328767,Medium Density,21.0,59.0,2025-10-05T14:47:52.529973
35.48814787878788,45.395900272727275,1685.163225356526,67.40652901426104,8.808638561777155,Medium Density,21.0,60.0,2025-10-05T14:47:52.529973
35.48814787878788,45.399901393939395,889.628262855226,35.58513051420904,8.670662829701252,Low Density,21.0,61.0,2025-10-05T14:47:52.529973
35.48814787878788,45.403902515151515,1914.4495544893075,76.5779821795723,8.545811683023906,Medium Density,21.0,62.0,2025-10-05T14:47:52.529973
35.48814787878788,45.407903636363635,1664.063746119894,66.56254984479577,8.434667957993446,Medium Density,21.0,63.0,2025-10-05T14:47:52.529973
35.48814787878788,45.411904757575755,1489.8540487557425,59.594161950229704,8.337779838131407,Low Density,21.0,64.0,2025-10-05T14:47:52.529973
35.48814787878788,45.41590587878788,1790.5847865331195,71.62339146132479,8.255649249273432,Medium Density,21.0,65.0,2025-10-05T14:47:52.529973
35.48814787878788,45.419907,855.3459564298987,34.213838257195945,8.188720245403747,Low Density,21.0,66.0,2025-10-05T14:47:52.529973
35.48814787878788,45.42390812121212,1623.857897754067,64.95431591016268,8.137367929639698,Medium Density,21.0,67.0,2025-10-05T14:47:52.529973
35.48814787878788,45.42790924242424,1307.8918832270579,52.31567532908231,8.101888497315905,Low Density,21.0,68.0,2025-10-05T14:47:52.530980
35.48814787878788,45.43191036363636,613.8160989105852,24.55264395642341,8.082490981143563,Low Density,21.0,69.0,2025-10-05T14:47:52.530980
35.48814787878788,45.43591148484848,1779.2664958333992,71.17065983333598,8.079291214879396,Medium Density,21.0,70.0,2025-10-05T14:47:52.530980
35.48814787878788,45.4399126060606,777.1957291225174,31.087829164900697,8.092308412727851,Low Density,21.0,71.0,2025-10-05T14:47:52.530980
35.48814787878788,45.44391372727273,1264.5298065905235,50.58119226362094,8.121464596706513,Low Density,21.0,72.0,2025-10-05T14:47:52.530980
35.48814787878788,45.44791484848485,1392.833150958103,55.713326038324126,8.16658691134805,Low Density,21.0,73.0,2025-10-05T14:47:52.530980
35.48814787878788,45.45191596969697,881.519480122597,35.26077920490388,8.227412667456797,Low Density,21.0,74.0,2025-10-05T14:47:52.530980
35.48814787878788,45.45591709090909,1055.0115909117246,42.20046363646899,8.303596778143628,Low Density,21.0,75.0,2025-10-05T14:47:52.530980
35.48814787878788,45.45991821212121,1094.1824850065746,43.767299400262985,8.394721111426747,Low Density,21.0,76.0,2025-10-05T14:47:52.530980
35.48814787878788,45.46391933333333,1525.6725460015048,61.02690184006019,8.500305197581628,Medium Density,21.0,77.0,2025-10-05T14:47:52.530980
35.48814787878788,45.46792045454546,609.564358386793,24.382574335471716,8.61981770058173,Low Density,21.0,78.0,2025-10-05T14:47:52.531930
35.48814787878788,45.47192157575758,1620.5071994029977,64.82028797611991,8.752688087264648,Medium Density,21.0,79.0,2025-10-05T14:47:52.531930
35.48814787878788,45.4759226969697,881.7314619273393,35.26925847709357,8.898317994614676,Low Density,21.0,80.0,2025-10-05T14:47:52.531930
35.48814787878788,45.47992381818182,798.0181808990903,31.92072723596361,9.056091890437422,Low Density,21.0,81.0,2025-10-05T14:47:52.531930
35.48814787878788,45.48392493939394,1710.9285005826018,68.43714002330407,9.225386730786408,Medium Density,21.0,82.0,2025-10-05T14:47:52.531930
35.48814787878788,45.48792606060606,1219.3965132940643,48.775860531762575,9.405580425564287,Low Density,21.0,83.0,2025-10-05T14:47:52.531930
35.48814787878788,45.491927181818184,751.92284164477,30.076913665790798,9.59605902181151,Low Density,21.0,84.0,2025-10-05T14:47:52.531930
35.48814787878788,45.495928303030304,1061.8434496833133,42.47373798733254,9.796222596061913,Low Density,21.0,85.0,2025-10-05T14:47:52.531930
35.48814787878788,45.499929424242424,424.7581622419108,16.99032648967642,10.005489910038646,Rural,21.0,86.0,2025-10-05T14:47:52.531930
35.48814787878788,45.503930545454544,404.57712633903384,16.183085053561356,10.223301927857797,Rural,21.0,87.0,2025-10-05T14:47:52.531930
35.48814787878788,45.507931666666664,731.8138758764552,29.272555035058218,10.449124319726845,Low Density,21.0,88.0,2025-10-05T14:47:52.531930
35.48814787878788,45.511932787878784,114.9964238703078,4.59985695481231,10.682449089749841,Rural,21.0,89.0,2025-10-05T14:47:52.531930
35.48814787878788,45.51593390909091,750.6401347891665,30.025605391566657,10.922795467187111,Low Density,21.0,90.0,2025-10-05T14:47:52.531930
35.48814787878788,45.51993503030303,530.3332445986887,21.213329783947543,11.169710194506266,Low Density,21.0,91.0,2025-10-05T14:47:52.531930
35.48814787878788,45.52393615151515,365.1672026693664,14.606688106774655,11.422767334577317,Rural,21.0,92.0,2025-10-05T14:47:52.531930
35.48814787878788,45.52793727272727,722.709494646254,28.90837978585016,11.681567705598363,Low Density,21.0,93.0,2025-10-05T14:47:52.531930
35.48814787878788,45.53193839393939,681.4003947917446,27.256015791669768,11.945738037525697,Low Density,21.0,94.0,2025-10-05T14:47:52.531930
35.48814787878788,45.53593951515151,400.1832833766254,16.007331335065018,12.214929929055641,Rural,21.0,95.0,2025-10-05T14:47:52.531930
35.48814787878788,45.53994063636364,135.71274086864673,5.428509634745865,12.48881867037213,Rural,21.0,96.0,2025-10-05T14:47:52.531930
35.48814787878788,45.54394175757576,754.3107280367843,30.17242912147138,12.767101984362503,Low Density,21.0,97.0,2025-10-05T14:47:52.531930
35.48814787878788,45.54794287878788,646.6837831705398,25.86735132682159,13.049498728043611,Low Density,21.0,98.0,2025-10-05T14:47:52.531930
35.48814787878788,45.551944,448.31571883835943,17.932628753534374,13.335747586533294,Rural,21.0,99.0,2025-10-05T14:47:52.532981
35.49104911111111,45.155833,712.3360669353093,28.493442677412375,26.40135218716428,Low Density,22.0,0.0,2025-10-05T14:47:52.532981
35.49104911111111,45.15983412121212,689.9839830891974,27.599359323567896,26.05545982971171,Low Density,22.0,1.0,2025-10-05T14:47:52.532981
35.49104911111111,45.16383524242424,195.2850999581006,7.811403998324025,25.710013397712654,Rural,22.0,2.0,2025-10-05T14:47:52.532981
35.49104911111111,45.16783636363636,95.80578408665309,3.8322313634661214,25.36503111093418,Rural,22.0,3.0,2025-10-05T14:47:52.532981
35.49104911111111,45.17183748484849,224.24689445206957,8.969875778082795,25.020532168820605,Rural,22.0,4.0,2025-10-05T14:47:52.532981
35.49104911111111,45.17583860606061,293.94023044976825,11.75760921799072,24.67653681528651,Rural,22.0,5.0,2025-10-05T14:47:52.532981
35.49104911111111,45.17983972727273,90.69144516659094,3.6276578066636347,24.33306640853938,Rural,22.0,6.0,2025-10-05T14:47:52.532981
35.49104911111111,45.18384084848485,798.5098560318867,31.940394241275456,23.990143496388175,Low Density,22.0,7.0,2025-10-05T14:47:52.532981
35.49104911111111,45.18784196969697,696.564235653214,27.86256942612856,23.647791897515518,Low Density,22.0,8.0,2025-10-05T14:47:52.532981
35.49104911111111,45.19184309090909,387.64899764607344,15.505959905842943,23.306036789251735,Rural,22.0,9.0,2025-10-05T14:47:52.532981
35.49104911111111,45.195844212121216,691.7304609368803,27.66921843747521,22.96490480243614,Low Density,22.0,10.0,2025-10-05T14:47:52.533932
35.49104911111111,45.199845333333336,115.14668137669649,4.605867255067864,22.624424124013508,Rural,22.0,11.0,2025-10-05T14:47:52.533932
35.49104911111111,45.203846454545456,551.9746111174884,22.07898444469953,22.284624608064533,Low Density,22.0,12.0,2025-10-05T14:47:52.533932
35.49104911111111,45.207847575757576,595.7561333153566,23.83024533261427,21.94553789606019,Low Density,22.0,13.0,2025-10-05T14:47:52.533932
35.49104911111111,45.211848696969696,604.0264942226477,24.1610597689059,21.60719754718587,Low Density,22.0,14.0,2025-10-05T14:47:52.533932
35.49104911111111,45.215849818181816,197.44635812104184,7.897854324841674,21.269639179678673,Rural,22.0,15.0,2025-10-05T14:47:52.533932
35.49104911111111,45.21985093939394,117.31264044570057,4.692505617828019,20.93290062420977,Rural,22.0,16.0,2025-10-05T14:47:52.533932
35.49104911111111,45.22385206060606,798.34863845021,31.933945538008402,20.59702209045093,Low Density,22.0,17.0,2025-10-05T14:47:52.533932
35.49104911111111,45.22785318181818,212.38573955030824,8.49542958201232,20.262046348064416,Rural,22.0,18.0,2025-10-05T14:47:52.533932
35.49104911111111,45.2318543030303,211.90083630510432,8.476033452204177,19.92801892349912,Rural,22.0,19.0,2025-10-05T14:47:52.533932
35.49104911111111,45.23585542424242,776.2763985097253,31.05105594038902,19.59498831408973,Low Density,22.0,20.0,2025-10-05T14:47:52.533932
35.49104911111111,45.23985654545454,719.0439161713507,28.761756646854025,19.263006221114747,Low Density,22.0,21.0,2025-10-05T14:47:52.533932
35.49104911111111,45.24385766666667,123.09488496254194,4.923795398501682,18.932127803623526,Rural,22.0,22.0,2025-10-05T14:47:52.533932
35.49104911111111,45.24785878787879,761.9196819925158,30.47678727970063,18.602411955019594,Low Density,22.0,23.0,2025-10-05T14:47:52.533932
35.49104911111111,45.25185990909091,665.608897415267,26.62435589661068,18.273921604560492,Low Density,22.0,24.0,2025-10-05T14:47:52.533932
35.49104911111111,45.25586103030303,245.88874388542357,9.835549755416935,17.946724046153417,Rural,22.0,25.0,2025-10-05T14:47:52.534929
35.49104911111111,45.25986215151515,230.73173011489672,9.22926920459588,17.620891297015742,Rural,22.0,26.0,2025-10-05T14:47:52.534929
35.49104911111111,45.26386327272727,586.2925710426496,23.45170284170598,17.296500489003463,Low Density,22.0,27.0,2025-10-05T14:47:52.534929
35.49104911111111,45.2678643939394,376.99967210173617,15.079986884069442,16.973634295635325,Rural,22.0,28.0,2025-10-05T14:47:52.534929
35.49104911111111,45.27186551515152,753.366418079606,30.134656723184236,16.652381398079825,Low Density,22.0,29.0,2025-10-05T14:47:52.534929
35.49104911111111,45.27586663636364,738.3142055752444,29.532568223009775,16.332836993593805,Low Density,22.0,30.0,2025-10-05T14:47:52.534929
35.49104911111111,45.27986775757576,288.3837020190942,11.535348080763768,16.015103350147218,Rural,22.0,31.0,2025-10-05T14:47:52.534929
35.49104911111111,45.28386887878788,142.19029292821205,5.687611717128476,15.699290411155822,Rural,22.0,32.0,2025-10-05T14:47:52.534929
35.49104911111111,45.28787,116.40248349370628,4.656099339748252,15.385516454429984,Rural,22.0,33.0,2025-10-05T14:47:52.534929
35.49104911111111,45.29187112121212,603.4232612255083,24.136930449020326,15.073908809566825,Low Density,22.0,34.0,2025-10-05T14:47:52.534929
35.49104911111111,45.295872242424245,348.771752973636,13.950870118945431,14.764604638060003,Rural,22.0,35.0,2025-10-05T14:47:52.534929
35.49104911111111,45.299873363636365,507.33315019857935,20.29332600794318,14.457751780343468,Low Density,22.0,36.0,2025-10-05T14:47:52.534929
35.49104911111111,45.303874484848485,671.4500986425912,26.858003945703643,14.153509673762533,Low Density,22.0,37.0,2025-10-05T14:47:52.534929
35.49104911111111,45.307875606060605,302.5681325467434,12.10272530186974,13.852050345069882,Rural,22.0,38.0,2025-10-05T14:47:52.534929
35.49104911111111,45.311876727272725,218.8200970186578,8.752803880746313,13.553559480339803,Rural,22.0,39.0,2025-10-05T14:47:52.535995
35.49104911111111,45.315877848484845,698.8923742724837,27.955694970899344,13.258237574166248,Low Density,22.0,40.0,2025-10-05T14:47:52.535995
35.49104911111111,45.31987896969697,216.89756025798778,8.675902410319509,12.966301158508916,Rural,22.0,41.0,2025-10-05T14:47:52.535995
35.49104911111111,45.32388009090909,707.6955196888347,28.307820787553396,12.677984109474563,Low Density,22.0,42.0,2025-10-05T14:47:52.535995
35.49104911111111,45.32788121212121,211.78395752878848,8.47135830115154,12.393539027493874,Rural,22.0,43.0,2025-10-05T14:47:52.535995
35.49104911111111,45.33188233333333,432.16248063518896,17.286499225407553,12.113238682642425,Rural,22.0,44.0,2025-10-05T14:47:52.535995
35.49104911111111,45.33588345454545,755.5937074117862,30.223748296471456,11.837377511989436,Low Density,22.0,45.0,2025-10-05T14:47:52.535995
35.49104911111111,45.33988457575757,796.2437160522469,31.849748642089864,11.56627314967781,Low Density,22.0,46.0,2025-10-05T14:47:52.535995
35.49104911111111,45.3438856969697,751.3361557030107,30.053446228120436,11.300267962659797,Low Density,22.0,47.0,2025-10-05T14:47:52.535995
35.49104911111111,45.34788681818182,67.42904285262617,2.69716171410505,11.039730555419494,Rural,22.0,48.0,2025-10-05T14:47:52.535995
35.49104911111111,45.35188793939394,433.46932505862884,17.33877300234515,10.785057195377904,Rural,22.0,49.0,2025-10-05T14:47:52.535995
35.49104911111111,45.35588906060606,530.3636531811474,21.214546127245896,10.536673096902883,Low Density,22.0,50.0,2025-10-05T14:47:52.535995
35.49104911111111,45.35989018181818,549.1007404086672,21.964029616346693,10.295033485873454,Low Density,22.0,51.0,2025-10-05T14:47:52.535995
35.49104911111111,45.3638913030303,712.9829655152872,28.519318620611486,10.06062434884821,Low Density,22.0,52.0,2025-10-05T14:47:52.535995
35.49104911111111,45.36789242424243,1619.2762202450238,64.77104880980096,9.833962751556003,Medium Density,22.0,53.0,2025-10-05T14:47:52.535995
35.49104911111111,45.37189354545455,1995.8548510643466,79.83419404257387,9.615596591671109,Medium Density,22.0,54.0,2025-10-05T14:47:52.535995
35.49104911111111,45.37589466666667,1150.928601624542,46.037144064981675,9.406103632212478,Low Density,22.0,55.0,2025-10-05T14:47:52.537016
35.49104911111111,45.37989578787879,834.517424181184,33.38069696724736,9.206089646752496,Low Density,22.0,56.0,2025-10-05T14:47:52.537016
35.49104911111111,45.38389690909091,1632.0382332933955,65.28152933173581,9.016185498993176,Medium Density,22.0,57.0,2025-10-05T14:47:52.537016
35.49104911111111,45.38789803030303,895.0905365864994,35.803621463459976,8.837042981125117,Low Density,22.0,58.0,2025-10-05T14:47:52.537016
35.49104911111111,45.391899151515155,1021.1752656470179,40.84701062588072,8.66932925221428,Low Density,22.0,59.0,2025-10-05T14:47:52.537016
35.49104911111111,45.395900272727275,1099.4566164782232,43.97826465912893,8.51371975438681,Low Density,22.0,60.0,2025-10-05T14:47:52.537016
35.49104911111111,45.399901393939395,1406.9417392545893,56.27766957018357,8.370889544932725,Low Density,22.0,61.0,2025-10-05T14:47:52.537016
35.49104911111111,45.403902515151515,1635.3482484336907,65.41392993734763,8.241503069158703,Medium Density,22.0,62.0,2025-10-05T14:47:52.537016
35.49104911111111,45.407903636363635,1968.5434502850483,78.74173801140194,8.126202511397334,Medium Density,22.0,63.0,2025-10-05T14:47:52.537016
35.49104911111111,45.411904757575755,535.0814269863572,21.403257079454292,8.025594995290726,Low Density,22.0,64.0,2025-10-05T14:47:52.537016
35.49104911111111,45.41590587878788,1962.7832753655644,78.51133101462257,7.940239049185568,Medium Density,22.0,65.0,2025-10-05T14:47:52.537016
35.49104911111111,45.419907,1306.2790011936427,52.25116004774571,7.870630892616958,Low Density,22.0,66.0,2025-10-05T14:47:52.537016
35.49104911111111,45.42390812121212,1328.314394667491,53.13257578669964,7.817191215459701,Low Density,22.0,67.0,2025-10-05T14:47:52.537016
35.49104911111111,45.42790924242424,584.6816762546816,23.387267050187262,7.780253190823768,Low Density,22.0,68.0,2025-10-05T14:47:52.538020
35.49104911111111,45.43191036363636,1399.31487653352,55.9725950613408,7.760052467061961,Low Density,22.0,69.0,2025-10-05T14:47:52.538020
35.49104911111111,45.43591148484848,1676.8997300268547,67.07598920107418,7.756719811509898,Medium Density,22.0,70.0,2025-10-05T14:47:52.538020
35.49104911111111,45.4399126060606,1680.5673910057712,67.22269564023085,7.770276928241088,Medium Density,22.0,71.0,2025-10-05T14:47:52.538020
35.49104911111111,45.44391372727273,992.4237680005921,39.69695072002368,7.800635756979411,Low Density,22.0,72.0,2025-10-05T14:47:52.538020
35.49104911111111,45.44791484848485,1035.443248770504,41.41772995082016,7.847601305368417,Low Density,22.0,73.0,2025-10-05T14:47:52.538020
