lat,lon,road_accessibility,healthcare_accessibility,education_accessibility,infrastructure_score,nearest_road_km,nearest_hospital_km,nearest_school_km,grid_i,grid_j,timestamp
35.50555527272727,45.32388009090909,0.0,0.0,0.0,0.0,10.418749466747112,12.43807418531321,10.418749466747112,27.0,42.0,2025-10-05T14:47:50.002246
35.50555527272727,45.32788121212121,0.0,0.0,0.0,0.0,10.103196564995855,12.134593357545185,10.103196564995855,27.0,43.0,2025-10-05T14:47:50.003245
35.50555527272727,45.33188233333333,0.0,0.0,0.0,0.0,9.790864097339636,11.834406277595404,9.790864097339636,27.0,44.0,2025-10-05T14:47:50.003245
35.50555527272727,45.33588345454545,0.0,0.0,0.0,0.0,9.482070305896608,11.537770036789475,9.482070305896608,27.0,45.0,2025-10-05T14:47:50.004240
35.50555527272727,45.33988457575757,0.0,0.0,0.0,0.0,9.177172406625042,11.244965646916999,9.177172406625042,27.0,46.0,2025-10-05T14:47:50.004240
35.50555527272727,45.3438856969697,0.0,0.0,0.0,0.0,8.876571864565461,10.956300328563783,8.876571864565461,27.0,47.0,2025-10-05T14:47:50.004240
35.50555527272727,45.34788681818182,0.0,0.0,0.0,0.0,8.58072032830271,10.67210995541404,8.58072032830271,27.0,48.0,2025-10-05T14:47:50.005241
35.50555527272727,45.35188793939394,0.0,0.0,0.0,0.0,8.290126250345772,10.39276163696345,8.290126250345772,27.0,49.0,2025-10-05T14:47:50.005241
35.50555527272727,45.35588906060606,0.0,0.0,0.0,0.0,8.005362187761548,10.118656409141268,8.005362187761548,27.0,50.0,2025-10-05T14:47:50.005241
35.50555527272727,45.35989018181818,0.0,0.0,0.0,0.0,7.727072724641579,9.850231985098564,7.727072724641579,27.0,51.0,2025-10-05T14:47:50.006239
35.50555527272727,45.3638913030303,0.0,0.0,0.0,0.0,7.455982876714117,9.587965496056947,7.455982876714117,27.0,52.0,2025-10-05T14:47:50.006239
35.50555527272727,45.36789242424243,0.0,0.0,0.0,0.0,7.192906718557985,9.332376123721373,7.192906718557985,27.0,53.0,2025-10-05T14:47:50.006239
35.50555527272727,45.37189354545455,0.0,0.0,0.0,0.0,6.93875580420057,9.084027490673991,6.93875580420057,27.0,54.0,2025-10-05T14:47:50.007256
35.50555527272727,45.37589466666667,0.0,0.0,0.0,0.0,6.694546721706626,8.84352963308499,6.694546721706626,27.0,55.0,2025-10-05T14:47:50.007256
35.50555527272727,45.37989578787879,0.0,0.0,0.0,0.0,6.461406825430255,8.611540331526179,6.461406825430255,27.0,56.0,2025-10-05T14:47:50.008245
35.50555527272727,45.38389690909091,0.0,0.0,0.0,0.0,6.240576830645484,8.388765522336438,6.240576830645484,27.0,57.0,2025-10-05T14:47:50.008245
35.50555527272727,45.38789803030303,0.0,0.0,0.0,0.0,6.033408560685218,8.175958457526965,6.033408560685218,27.0,58.0,2025-10-05T14:47:50.009248
35.50555527272727,45.391899151515155,0.0,0.0,0.0,0.0,5.84135576820839,7.9739172317438864,5.84135576820839,27.0,59.0,2025-10-05T14:47:50.009248
35.50555527272727,45.395900272727275,0.0,0.0,0.0,0.0,5.665955721221988,7.783480259666203,5.665955721221988,27.0,60.0,2025-10-05T14:47:50.009248
35.50555527272727,45.399901393939395,0.0,0.0,0.0,0.0,5.508799318877875,7.605519279173386,5.508799318877875,27.0,61.0,2025-10-05T14:47:50.010244
35.50555527272727,45.403902515151515,0.0,0.0,0.0,0.0,5.371488091407903,7.440929490527877,5.371488091407903,27.0,62.0,2025-10-05T14:47:50.010244
35.50555527272727,45.407903636363635,0.0,0.0,0.0,0.0,5.2555777397647825,7.290616536897355,5.2555777397647825,27.0,63.0,2025-10-05T14:47:50.010244
35.50555527272727,45.411904757575755,0.0,0.0,0.0,0.0,5.162509963711484,7.155480202246885,5.162509963711484,27.0,64.0,2025-10-05T14:47:50.011257
35.50555527272727,45.41590587878788,0.0,0.0,0.0,0.0,5.093537038037543,7.036394957378271,5.093537038037543,27.0,65.0,2025-10-05T14:47:50.012249
35.50555527272727,45.419907,0.0,0.0,0.0,0.0,5.049646391302888,6.934187818720016,5.049646391302888,27.0,66.0,2025-10-05T14:47:50.012249
35.50555527272727,45.42390812121212,0.0,0.0,0.0,0.0,5.0314944583260734,6.8496143726706356,5.0314944583260734,27.0,67.0,2025-10-05T14:47:50.013252
35.50555527272727,45.42790924242424,0.0,0.0,0.0,0.0,5.039359381812807,6.783334212993785,5.039359381812807,27.0,68.0,2025-10-05T14:47:50.014251
35.50555527272727,45.43191036363636,0.0,0.0,0.0,0.0,5.073120160390855,6.735887371341746,5.073120160390855,27.0,69.0,2025-10-05T14:47:50.014251
35.50555527272727,45.43591148484848,0.0,0.0,0.0,0.0,5.093457800166603,6.707673513077422,5.093457800166603,27.0,70.0,2025-10-05T14:47:50.015246
35.50555527272727,45.4399126060606,0.0,0.0,0.0,0.0,5.049602841201801,6.698935652901468,5.049602841201801,27.0,71.0,2025-10-05T14:47:50.016259
35.50555527272727,45.44391372727273,0.0,0.0,0.0,0.0,5.0314872585845745,6.709749879884997,5.0314872585845745,27.0,72.0,2025-10-05T14:47:50.016259
35.50555527272727,45.44791484848485,0.0,0.0,0.0,0.0,5.0393886435416215,6.74002208190062,5.0393886435416215,27.0,73.0,2025-10-05T14:47:50.016259
35.50555527272727,45.45191596969697,0.0,0.0,0.0,0.0,5.073185434794763,6.789491992978371,5.073185434794763,27.0,74.0,2025-10-05T14:47:50.017248
35.50555527272727,45.45591709090909,0.0,0.0,0.0,0.0,5.132366091600299,6.857744164383975,5.132366091600299,27.0,75.0,2025-10-05T14:47:50.017248
35.50555527272727,45.45991821212121,0.0,0.0,0.0,0.0,5.216066681595055,6.944224806790803,5.216066681595055,27.0,76.0,2025-10-05T14:47:50.017248
35.50555527272727,45.46391933333333,0.0,0.0,0.0,0.0,5.323130680370336,7.048262973958194,5.323130680370336,27.0,77.0,2025-10-05T14:47:50.018261
35.50555527272727,45.46792045454546,0.0,0.0,0.0,0.0,5.452181906055118,7.16909432008056,5.452181906055118,27.0,78.0,2025-10-05T14:47:50.018261
35.50555527272727,45.47192157575758,0.0,0.0,0.0,0.0,5.601700948265249,7.30588567011808,5.601700948265249,27.0,79.0,2025-10-05T14:47:50.019277
35.50555527272727,45.4759226969697,0.0,0.0,0.0,0.0,5.770096894231798,7.457758853079596,5.770096894231798,27.0,80.0,2025-10-05T14:47:50.019277
35.50555527272727,45.47992381818182,0.0,0.0,0.0,0.0,5.955768757989543,7.623812591090419,5.955768757989543,27.0,81.0,2025-10-05T14:47:50.019277
35.50555527272727,45.48392493939394,0.0,0.0,0.0,0.0,6.157153847328584,7.803141634037941,6.157153847328584,27.0,82.0,2025-10-05T14:47:50.020243
35.50555527272727,45.48792606060606,0.0,0.0,0.0,0.0,6.372762679395261,7.99485271387111,6.372762679395261,27.0,83.0,2025-10-05T14:47:50.020243
35.50555527272727,45.491927181818184,0.0,0.0,0.0,0.0,6.6012016708218155,8.198077218835738,6.6012016708218155,27.0,84.0,2025-10-05T14:47:50.021247
35.50555527272727,45.495928303030304,0.0,0.0,0.0,0.0,6.841185678497919,8.411980733687356,6.841185678497919,27.0,85.0,2025-10-05T14:47:50.021247
35.50555527272727,45.499929424242424,0.0,0.0,0.0,0.0,7.091542718552763,8.635769754019975,7.091542718552763,27.0,86.0,2025-10-05T14:47:50.021247
35.50555527272727,45.503930545454544,0.0,0.0,0.0,0.0,7.351213057532595,8.868695970731299,7.351213057532595,27.0,87.0,2025-10-05T14:47:50.022354
35.50555527272727,45.507931666666664,0.0,0.0,0.0,0.0,7.619244539063315,9.11005855017786,7.619244539063315,27.0,88.0,2025-10-05T14:47:50.023385
35.50555527272727,45.511932787878784,0.0,0.0,0.0,0.0,7.8947856151308144,9.359204823942425,7.8947856151308144,27.0,89.0,2025-10-05T14:47:50.023385
35.50555527272727,45.51593390909091,0.0,0.0,0.0,0.0,8.177077173336288,9.615529764927643,8.177077173336288,27.0,90.0,2025-10-05T14:47:50.023385
35.50555527272727,45.51993503030303,0.0,0.0,0.0,0.0,8.465443928585302,9.878474576104658,8.462161238527761,27.0,91.0,2025-10-05T14:47:50.024811
35.50555527272727,45.52393615151515,0.0,0.0,0.0,0.0,8.759285891495628,10.147524663664607,8.737366291552005,27.0,92.0,2025-10-05T14:47:50.024811
35.50555527272727,45.52793727272727,0.0,0.0,0.0,0.0,9.058070233397428,10.422207213356476,9.018711042384917,27.0,93.0,2025-10-05T14:47:50.025814
35.50555527272727,45.53193839393939,0.0,0.0,0.0,0.0,9.36132372968021,10.70208854087898,9.305638628190618,27.0,94.0,2025-10-05T14:47:50.025814
35.50555527272727,45.53593951515151,0.0,0.0,0.0,0.0,9.66862586802777,10.986771345848704,9.597648354748323,27.0,95.0,2025-10-05T14:47:50.025814
35.50555527272727,45.53994063636364,0.0,0.0,0.0,0.0,9.97960264517619,11.275891964515568,9.8942902648823,27.0,96.0,2025-10-05T14:47:50.026804
35.50555527272727,45.54394175757576,0.0,0.0,0.0,0.0,10.293921036268236,11.569117688682274,10.19516002728522,27.0,97.0,2025-10-05T14:47:50.029065
35.50555527272727,45.54794287878788,0.0,0.0,0.0,0.0,10.611284097665424,11.866144196511394,10.499894206137878,27.0,98.0,2025-10-05T14:47:50.029065
35.50555527272727,45.551944,0.0,0.0,0.0,0.0,10.931426651906259,12.166693124157428,10.808165936446313,27.0,99.0,2025-10-05T14:47:50.030100
35.5084565050505,45.155833,0.0,0.0,0.0,0.0,24.781727327084678,26.464929833099262,24.781727327084678,28.0,0.0,2025-10-05T14:47:50.030100
35.5084565050505,45.15983412121212,0.0,0.0,0.0,0.0,24.426349647208422,26.11370489784522,24.426349647208422,28.0,1.0,2025-10-05T14:47:50.030100
35.5084565050505,45.16383524242424,0.0,0.0,0.0,0.0,24.071171411615847,25.762779256635994,24.071171411615847,28.0,2.0,2025-10-05T14:47:50.031094
35.5084565050505,45.16783636363636,0.0,0.0,0.0,0.0,23.716201581650513,25.41216530923887,23.716201581650513,28.0,3.0,2025-10-05T14:47:50.031094
35.5084565050505,45.17183748484849,0.0,0.0,0.0,0.0,23.36144965788417,25.061876137972273,23.36144965788417,28.0,4.0,2025-10-05T14:47:50.032108
35.5084565050505,45.17583860606061,0.0,0.0,0.0,0.0,23.00692572083627,24.71192555444204,23.00692572083627,28.0,5.0,2025-10-05T14:47:50.032108
35.5084565050505,45.17983972727273,0.0,0.0,0.0,0.0,22.652640475388043,24.36232815008479,22.652640475388043,28.0,6.0,2025-10-05T14:47:50.032108
35.5084565050505,45.18384084848485,0.0,0.0,0.0,0.0,22.298605299296856,24.013099350889973,22.298605299296856,28.0,7.0,2025-10-05T14:47:50.033101
35.5084565050505,45.18784196969697,0.0,0.0,0.0,0.0,21.944832296242545,23.664255476689185,21.944832296242545,28.0,8.0,2025-10-05T14:47:50.033101
35.5084565050505,45.19184309090909,0.0,0.0,0.0,0.0,21.591334353904713,23.315813805456578,21.591334353904713,28.0,9.0,2025-10-05T14:47:50.034104
35.5084565050505,45.195844212121216,0.0,0.0,0.0,0.0,21.23812520762689,22.9677926431072,21.23812520762689,28.0,10.0,2025-10-05T14:47:50.035096
35.5084565050505,45.199845333333336,0.0,0.0,0.0,0.0,20.885219510298878,22.62021139933836,20.885219510298878,28.0,11.0,2025-10-05T14:47:50.036118
35.5084565050505,45.203846454545456,0.0,0.0,0.0,0.0,20.532632909156032,22.273090670105915,20.532632909156032,28.0,12.0,2025-10-05T14:47:50.036118
35.5084565050505,45.207847575757576,0.0,0.0,0.0,0.0,20.180382130307922,21.92645232741607,20.180382130307922,28.0,13.0,2025-10-05T14:47:50.037101
35.5084565050505,45.211848696969696,0.0,0.0,0.0,0.0,19.82848507189264,21.580319617166662,19.82848507189264,28.0,14.0,2025-10-05T14:47:50.037101
35.5084565050505,45.215849818181816,0.0,0.0,0.0,0.0,19.476960906886816,21.234717265869726,19.476960906886816,28.0,15.0,2025-10-05T14:47:50.037101
35.5084565050505,45.21985093939394,0.0,0.0,0.0,0.0,19.125830196735667,20.88967159717628,19.125830196735667,28.0,16.0,2025-10-05T14:47:50.038102
35.5084565050505,45.22385206060606,0.0,0.0,0.0,0.0,18.775115017132272,20.54521065923659,18.775115017132272,28.0,17.0,2025-10-05T14:47:50.038102
35.5084565050505,45.22785318181818,0.0,0.0,0.0,0.0,18.42483909744678,20.20136436403541,18.42483909744678,28.0,18.0,2025-10-05T14:47:50.039099
35.5084565050505,45.2318543030303,0.0,0.0,0.0,0.0,18.07502797554124,19.858164639998527,18.07502797554124,28.0,19.0,2025-10-05T14:47:50.039099
35.5084565050505,45.23585542424242,0.0,0.0,0.0,0.0,17.725709169930475,19.51564559929708,17.725709169930475,28.0,20.0,2025-10-05T14:47:50.039099
35.5084565050505,45.23985654545454,0.0,0.0,0.0,0.0,17.37691237154851,19.173843721459836,17.37691237154851,28.0,21.0,2025-10-05T14:47:50.040094
35.5084565050505,45.24385766666667,0.0,0.0,0.0,0.0,17.02866965770657,18.83279805509142,17.02866965770657,28.0,22.0,2025-10-05T14:47:50.040094
35.5084565050505,45.24785878787879,0.0,0.0,0.0,0.0,16.68101573121954,18.492550439715867,16.68101573121954,28.0,23.0,2025-10-05T14:47:50.040094
35.5084565050505,45.25185990909091,0.0,0.0,0.0,0.0,16.333988188113953,18.153145749996188,16.333988188113953,28.0,24.0,2025-10-05T14:47:50.041095
35.5084565050505,45.25586103030303,0.0,0.0,0.0,0.0,15.98762781787599,17.81463216487654,15.98762781787599,28.0,25.0,2025-10-05T14:47:50.041095
35.5084565050505,45.25986215151515,0.0,0.0,0.0,0.0,15.641978940788086,17.47706146448084,15.641978940788086,28.0,26.0,2025-10-05T14:47:50.041095
35.5084565050505,45.26386327272727,0.0,0.0,0.0,0.0,15.29708978763145,17.140489357961584,15.29708978763145,28.0,27.0,2025-10-05T14:47:50.043098
35.5084565050505,45.2678643939394,0.0,0.0,0.0,0.0,14.953012927864348,16.80497584587637,14.953012927864348,28.0,28.0,2025-10-05T14:47:50.043098
35.5084565050505,45.27186551515152,0.0,0.0,0.0,0.0,14.609805753373163,16.470585621110338,14.609805753373163,28.0,29.0,2025-10-05T14:47:50.044096
35.5084565050505,45.27586663636364,0.0,0.0,0.0,0.0,14.267531026032518,16.137388512836278,14.267531026032518,28.0,30.0,2025-10-05T14:47:50.044096
35.5084565050505,45.27986775757576,0.0,0.0,0.0,0.0,13.926257498684679,15.805459978566546,13.926257498684679,28.0,31.0,2025-10-05T14:47:50.045098
35.5084565050505,45.28386887878788,0.0,0.0,0.0,0.0,13.586060620715381,15.474881649929983,13.586060620715381,28.0,32.0,2025-10-05T14:47:50.045098
35.5084565050505,45.28787,0.0,0.0,0.0,0.0,13.247023341281633,15.14574193848123,13.247023341281633,28.0,33.0,2025-10-05T14:47:50.046093
35.5084565050505,45.29187112121212,0.0,0.0,0.0,0.0,12.909237025431631,14.818136708569686,12.909237025431631,28.0,34.0,2025-10-05T14:47:50.046093
35.5084565050505,45.295872242424245,0.0,0.0,0.0,0.0,12.572802500923657,14.492170025081453,12.572802500923657,28.0,35.0,2025-10-05T14:47:50.046093
35.5084565050505,45.299873363636365,0.0,0.0,0.0,0.0,12.237831256557723,14.167954984713562,12.237831256557723,28.0,36.0,2025-10-05T14:47:50.047088
35.5084565050505,45.303874484848485,0.0,0.0,0.0,0.0,11.904446816324285,13.845614640316734,11.904446816324285,28.0,37.0,2025-10-05T14:47:50.047088
35.5084565050505,45.307875606060605,0.0,0.0,0.0,0.0,11.572786317763915,13.525283028779674,11.572786317763915,28.0,38.0,2025-10-05T14:47:50.047088
35.5084565050505,45.311876727272725,0.0,0.0,0.0,0.0,11.243002327607842,13.207106313823681,11.243002327607842,28.0,39.0,2025-10-05T14:47:50.048090
35.5084565050505,45.315877848484845,0.0,0.0,0.0,0.0,10.915264933156676,12.891244055959216,10.915264933156676,28.0,40.0,2025-10-05T14:47:50.048090
35.5084565050505,45.31987896969697,0.0,0.0,0.0,0.0,10.589764153926398,12.577870622611341,10.589764153926398,28.0,41.0,2025-10-05T14:47:50.049106
35.5084565050505,45.32388009090909,0.0,0.0,0.0,0.0,10.266712724845378,12.267176751981511,10.266712724845378,28.0,42.0,2025-10-05T14:47:50.049106
35.5084565050505,45.32788121212121,0.0,0.0,0.0,0.0,9.946349309582684,11.959371284420648,9.946349309582684,28.0,43.0,2025-10-05T14:47:50.049106
35.5084565050505,45.33188233333333,0.0,0.0,0.0,0.0,9.628942210214493,11.654683074809162,9.628942210214493,28.0,44.0,2025-10-05T14:47:50.050112
35.5084565050505,45.33588345454545,0.0,0.0,0.0,0.0,9.314793646827498,11.353363098353855,9.314793646827498,28.0,45.0,2025-10-05T14:47:50.050112
35.5084565050505,45.33988457575757,0.0,0.0,0.0,0.0,9.004244687036177,11.055686760057302,9.004244687036177,28.0,46.0,2025-10-05T14:47:50.051093
35.5084565050505,45.3438856969697,0.0,0.0,0.0,0.0,8.697680909307593,10.761956414404931,8.697680909307593,28.0,47.0,2025-10-05T14:47:50.051093
35.5084565050505,45.34788681818182,0.0,0.0,0.0,0.0,8.395538883256867,10.472504096002012,8.395538883256867,28.0,48.0,2025-10-05T14:47:50.052091
35.5084565050505,45.35188793939394,0.0,0.0,0.0,0.0,8.098313541284211,10.187694453226555,8.098313541284211,28.0,49.0,2025-10-05T14:47:50.052091
35.5084565050505,45.35588906060606,0.0,0.0,0.0,0.0,7.806566494062234,9.907927864584904,7.806566494062234,28.0,50.0,2025-10-05T14:47:50.052091
35.5084565050505,45.35989018181818,0.0,0.0,0.0,0.0,7.520935300062316,9.633643700209474,7.520935300062316,28.0,51.0,2025-10-05T14:47:50.052091
35.5084565050505,45.3638913030303,0.0,0.0,0.0,0.0,7.242143626350009,9.365323667628182,7.242143626350009,28.0,52.0,2025-10-05T14:47:50.053088
35.5084565050505,45.36789242424243,0.0,0.0,0.0,0.0,6.971012120478817,9.103495150147593,6.971012120478817,28.0,53.0,2025-10-05T14:47:50.053088
35.5084565050505,45.37189354545455,0.0,0.0,0.0,0.0,6.708469634098756,8.848734406599727,6.708469634098756,28.0,54.0,2025-10-05T14:47:50.053088
35.5084565050505,45.37589466666667,0.0,0.0,0.0,0.0,6.455564177814136,8.601669451699815,6.455564177814136,28.0,55.0,2025-10-05T14:47:50.053088
35.5084565050505,45.37989578787879,0.0,0.0,0.0,0.0,6.213472624555563,8.362982376470459,6.213472624555563,28.0,56.0,2025-10-05T14:47:50.054092
35.5084565050505,45.38389690909091,0.0,0.0,0.0,0.0,5.983507703960029,8.133410798906064,5.983507703960029,28.0,57.0,2025-10-05T14:47:50.054092
35.5084565050505,45.38789803030303,0.0,0.0,0.0,0.0,5.7671202536655315,7.9137480593182845,5.7671202536655315,28.0,58.0,2025-10-05T14:47:50.054092
35.5084565050505,45.391899151515155,0.0,0.0,0.0,0.0,5.565894069325747,7.704841698747838,5.565894069325747,28.0,59.0,2025-10-05T14:47:50.054092
35.5084565050505,45.395900272727275,0.0,0.0,0.0,0.0,5.3815301503626065,7.507589692993845,5.3815301503626065,28.0,60.0,2025-10-05T14:47:50.054092
35.5084565050505,45.399901393939395,0.0,0.0,0.0,0.0,5.215816899439392,7.322933875029409,5.215816899439392,28.0,61.0,2025-10-05T14:47:50.055089
35.5084565050505,45.403902515151515,0.0,0.0,0.0,0.0,5.070583230901049,7.151849986289745,5.070583230901049,28.0,62.0,2025-10-05T14:47:50.055089
35.5084565050505,45.407903636363635,0.0,0.0,0.0,0.0,4.94763295736195,6.995333878196614,4.94763295736195,28.0,63.0,2025-10-05T14:47:50.055089
35.5084565050505,45.411904757575755,0.0,0.0,0.0,0.0,4.848661533696055,6.854383565635873,4.848661533696055,28.0,64.0,2025-10-05T14:47:50.056095
35.5084565050505,45.41590587878788,0.0,0.0,0.0,0.0,4.775160171742878,6.729977133827983,4.775160171742878,28.0,65.0,2025-10-05T14:47:50.056095
35.5084565050505,45.419907,0.0,0.0,0.0,0.0,4.72831681196477,6.623046922769046,4.72831681196477,28.0,66.0,2025-10-05T14:47:50.056095
35.5084565050505,45.42390812121212,0.0,0.0,0.0,0.0,4.708927085292684,6.534450935255944,4.708927085292684,28.0,67.0,2025-10-05T14:47:50.056095
35.5084565050505,45.42790924242424,0.0,0.0,0.0,0.0,4.717329533431383,6.46494297546144,4.717329533431383,28.0,68.0,2025-10-05T14:47:50.057101
35.5084565050505,45.43191036363636,0.0,0.0,0.0,0.0,4.753376775653378,6.415143528775639,4.753376775653378,28.0,69.0,2025-10-05T14:47:50.057101
35.5084565050505,45.43591148484848,0.0,0.0,0.0,0.0,4.775075653766046,6.385513721134356,4.775075653766046,28.0,70.0,2025-10-05T14:47:50.058088
35.5084565050505,45.4399126060606,0.0,0.0,0.0,0.0,4.728270303914412,6.376334734046094,4.728270303914412,28.0,71.0,2025-10-05T14:47:50.058088
35.5084565050505,45.44391372727273,0.0,0.0,0.0,0.0,4.708919392637163,6.38769473037089,4.708919392637163,28.0,72.0,2025-10-05T14:47:50.058088
35.5084565050505,45.44791484848485,0.0,0.0,0.0,0.0,4.717360791577956,6.419484672929111,4.717360791577956,28.0,73.0,2025-10-05T14:47:50.058088
35.5084565050505,45.45191596969697,0.0,0.0,0.0,0.0,4.753446438263004,6.471403490172997,4.753446438263004,28.0,74.0,2025-10-05T14:47:50.058088
35.5084565050505,45.45591709090909,0.0,0.0,0.0,0.0,4.816555040311097,6.542972028616643,4.816555040311097,28.0,75.0,2025-10-05T14:47:50.059331
35.5084565050505,45.45991821212121,0.0,0.0,0.0,0.0,4.905643798896876,6.6335543239161705,4.905643798896876,28.0,76.0,2025-10-05T14:47:50.059331
35.5084565050505,45.46391933333333,0.0,0.0,0.0,0.0,5.01932952852632,6.742384083832538,5.01932952852632,28.0,77.0,2025-10-05T14:47:50.059331
35.5084565050505,45.46792045454546,0.0,0.0,0.0,0.0,5.155985449682086,6.868593994521664,5.155985449682086,28.0,78.0,2025-10-05T14:47:50.059331
35.5084565050505,45.47192157575758,0.0,0.0,0.0,0.0,5.313839685533599,7.011245534745805,5.313839685533599,28.0,79.0,2025-10-05T14:47:50.060364
35.5084565050505,45.4759226969697,0.0,0.0,0.0,0.0,5.491064345996327,7.169357334615213,5.491064345996327,28.0,80.0,2025-10-05T14:47:50.060364
35.5084565050505,45.47992381818182,0.0,0.0,0.0,0.0,5.685848423862577,7.34193063074074,5.685848423862577,28.0,81.0,2025-10-05T14:47:50.060364
35.5084565050505,45.48392493939394,0.0,0.0,0.0,0.0,5.89645199605423,7.527970930469369,5.89645199605423,28.0,82.0,2025-10-05T14:47:50.061356
35.5084565050505,45.48792606060606,0.0,0.0,0.0,0.0,6.121242453599518,7.726505511354514,6.121242453599518,28.0,83.0,2025-10-05T14:47:50.061356
35.5084565050505,45.491927181818184,0.0,0.0,0.0,0.0,6.35871538886814,7.936596792241945,6.35871538886814,28.0,84.0,2025-10-05T14:47:50.062355
35.5084565050505,45.495928303030304,0.0,0.0,0.0,0.0,6.607503522474961,8.157351898836987,6.607503522474961,28.0,85.0,2025-10-05T14:47:50.062355
35.5084565050505,45.499929424242424,0.0,0.0,0.0,0.0,6.866377019878329,8.38792891527145,6.866377019878329,28.0,86.0,2025-10-05T14:47:50.063356
35.5084565050505,45.503930545454544,0.0,0.0,0.0,0.0,7.134238090340604,8.6275403850056,7.134238090340604,28.0,87.0,2025-10-05T14:47:50.063356
35.5084565050505,45.507931666666664,0.0,0.0,0.0,0.0,7.410112147937002,8.87545462590563,7.410112147937002,28.0,88.0,2025-10-05T14:47:50.064353
35.5084565050505,45.511932787878784,0.0,0.0,0.0,0.0,7.693137209130988,9.130995380861789,7.693137209130988,28.0,89.0,2025-10-05T14:47:50.064353
35.5084565050505,45.51593390909091,0.0,0.0,0.0,0.0,7.982552683394703,9.393540257738822,7.97715491272457,28.0,90.0,2025-10-05T14:47:50.064353
35.5084565050505,45.51993503030303,0.0,0.0,0.0,0.0,8.277688307219876,9.662518336013738,8.252639184909615,28.0,91.0,2025-10-05T14:47:50.065352
35.5084565050505,45.52393615151515,0.0,0.0,0.0,0.0,8.577953672966443,9.937407242183886,8.534593096951822,28.0,92.0,2025-10-05T14:47:50.065352
35.5084565050505,45.52793727272727,0.0,0.0,0.0,0.0,8.882828594938571,10.2177299276554,8.822396382871608,28.0,93.0,2025-10-05T14:47:50.065352
35.5084565050505,45.53193839393939,0.0,0.0,0.0,0.0,9.191854415579998,10.50305132411443,9.11549501266842,28.0,94.0,2025-10-05T14:47:50.066351
35.5084565050505,45.53593951515151,0.0,0.0,0.0,0.0,9.504626266026314,10.792975002968367,9.413394366024868,28.0,95.0,2025-10-05T14:47:50.066351
35.5084565050505,45.53994063636364,0.0,0.0,0.0,0.0,9.820786242266884,11.087139926847637,9.71565285610817,28.0,96.0,2025-10-05T14:47:50.066351
35.5084565050505,45.54394175757576,0.0,0.0,0.0,0.0,10.140017429251158,11.385217351230173,10.021876077198387,28.0,97.0,2025-10-05T14:47:50.066351
35.5084565050505,45.54794287878788,0.0,0.0,0.0,0.0,10.462038692052811,11.686907911652085,10.331711500972114,28.0,98.0,2025-10-05T14:47:50.066351
35.5084565050505,45.551944,0.0,0.0,0.0,0.0,10.786600149762267,11.991938915291486,10.64484371457892,28.0,99.0,2025-10-05T14:47:50.067351
35.511357737373736,45.155833,0.0,0.0,0.0,0.0,24.72203099308253,26.388609543201376,24.72203099308253,29.0,0.0,2025-10-05T14:47:50.067351
35.511357737373736,45.15983412121212,0.0,0.0,0.0,0.0,24.365795621040593,26.03636790293727,24.365795621040593,29.0,1.0,2025-10-05T14:47:50.067351
35.511357737373736,45.16383524242424,0.0,0.0,0.0,0.0,24.009734585359176,25.68439843890606,24.009734585359176,29.0,2.0,2025-10-05T14:47:50.067351
35.511357737373736,45.16783636363636,0.0,0.0,0.0,0.0,23.65385575948491,25.332712496447467,23.65385575948491,29.0,3.0,2025-10-05T14:47:50.068347
35.511357737373736,45.17183748484849,0.0,0.0,0.0,0.0,23.298167493766595,24.981322050367737,23.298167493766595,29.0,4.0,2025-10-05T14:47:50.068347
35.511357737373736,45.17583860606061,0.0,0.0,0.0,0.0,22.942678651766276,24.630239748472654,22.942678651766276,29.0,5.0,2025-10-05T14:47:50.068347
35.511357737373736,45.17983972727273,0.0,0.0,0.0,0.0,22.587398649897473,24.279478958690422,22.587398649897473,29.0,6.0,2025-10-05T14:47:50.068347
35.511357737373736,45.18384084848485,0.0,0.0,0.0,0.0,22.232337500761766,23.929053820140908,22.232337500761766,29.0,7.0,2025-10-05T14:47:50.068347
35.511357737373736,45.18784196969697,0.0,0.0,0.0,0.0,21.877505860577088,23.578979298523585,21.877505860577088,29.0,8.0,2025-10-05T14:47:50.069355
35.511357737373736,45.19184309090909,0.0,0.0,0.0,0.0,21.522915081154526,23.22927124625098,21.522915081154526,29.0,9.0,2025-10-05T14:47:50.069355
35.511357737373736,45.195844212121216,0.0,0.0,0.0,0.0,21.16857726693294,22.879946467796618,21.16857726693294,29.0,10.0,2025-10-05T14:47:50.069355
35.511357737373736,45.199845333333336,0.0,0.0,0.0,0.0,20.814505337651326,22.531022790783545,20.814505337651326,29.0,11.0,2025-10-05T14:47:50.070357
35.511357737373736,45.203846454545456,0.0,0.0,0.0,0.0,20.460713097300903,22.182519143385974,20.460713097300903,29.0,12.0,2025-10-05T14:47:50.070357
35.511357737373736,45.207847575757576,0.0,0.0,0.0,0.0,20.10721531010688,21.834455638704313,20.10721531010688,29.0,13.0,2025-10-05T14:47:50.070357
35.511357737373736,45.211848696969696,0.0,0.0,0.0,0.0,19.75402778436696,21.486853666826914,19.75402778436696,29.0,14.0,2025-10-05T14:47:50.070357
35.511357737373736,45.215849818181816,0.0,0.0,0.0,0.0,19.401167465100734,21.13973599538925,19.401167465100734,29.0,15.0,2025-10-05T14:47:50.071359
