lat,lon,elevation,slope_percentage,development_suitability,terrain_category,grid_i,grid_j,timestamp
35.48814787878788,45.28787,747.2631767833436,3.895153153209648,100.0,Gentle,21.0,33.0,2025-10-05T14:47:48.531023
35.48814787878788,45.29187112121212,799.5306520450735,4.207490117613299,100.0,Gentle,21.0,34.0,2025-10-05T14:47:48.531023
35.48814787878788,45.295872242424245,794.3951184604829,4.758490913034179,100.0,Gentle,21.0,35.0,2025-10-05T14:47:48.531023
35.48814787878788,45.299873363636365,802.608846028405,1.9825096904110637,100.0,Flat,21.0,36.0,2025-10-05T14:47:48.531023
35.48814787878788,45.303874484848485,694.4425294669815,2.1107639729408256,100.0,Gentle,21.0,37.0,2025-10-05T14:47:48.531023
35.48814787878788,45.307875606060605,711.331687566024,2.749998592223363,100.0,Gentle,21.0,38.0,2025-10-05T14:47:48.531023
35.48814787878788,45.311876727272725,740.9552311432661,8.523087168786471,88.0,Moderate,21.0,39.0,2025-10-05T14:47:48.531023
35.48814787878788,45.315877848484845,749.1636635777505,8.519423853575784,88.0,Moderate,21.0,40.0,2025-10-05T14:47:48.531023
35.48814787878788,45.31987896969697,773.6607078783003,2.04637585292477,100.0,Gentle,21.0,41.0,2025-10-05T14:47:48.531023
35.48814787878788,45.32388009090909,791.9688461107601,5.94857740117495,88.0,Moderate,21.0,42.0,2025-10-05T14:47:48.531023
35.48814787878788,45.32788121212121,793.5388954196035,2.325967771430646,100.0,Gentle,21.0,43.0,2025-10-05T14:47:48.531023
35.48814787878788,45.33188233333333,800.5786827317233,3.4612167360955617,100.0,Gentle,21.0,44.0,2025-10-05T14:47:48.532023
35.48814787878788,45.33588345454545,833.1986224637967,4.9511779690723845,100.0,Gentle,21.0,45.0,2025-10-05T14:47:48.532023
35.48814787878788,45.33988457575757,748.2780977906665,4.34142238170691,100.0,Gentle,21.0,46.0,2025-10-05T14:47:48.532023
35.48814787878788,45.3438856969697,751.5914180091681,7.689663844961794,88.0,Moderate,21.0,47.0,2025-10-05T14:47:48.532023
35.48814787878788,45.34788681818182,784.8737035810718,4.683304110727395,100.0,Gentle,21.0,48.0,2025-10-05T14:47:48.532023
35.48814787878788,45.35188793939394,732.1216738251886,2.979267254192621,100.0,Gentle,21.0,49.0,2025-10-05T14:47:48.532023
35.48814787878788,45.35588906060606,849.5820370288044,2.758721216224676,100.0,Gentle,21.0,50.0,2025-10-05T14:47:48.532023
35.48814787878788,45.35989018181818,840.7660106728025,4.982093199397236,100.0,Gentle,21.0,51.0,2025-10-05T14:47:48.532023
35.48814787878788,45.3638913030303,746.3141166654858,7.020429766602448,88.0,Moderate,21.0,52.0,2025-10-05T14:47:48.532023
35.48814787878788,45.36789242424243,733.3712251210223,7.580890622583972,88.0,Moderate,21.0,53.0,2025-10-05T14:47:48.532023
35.48814787878788,45.37189354545455,862.3066395718963,9.472010909408489,88.0,Moderate,21.0,54.0,2025-10-05T14:47:48.532023
35.48814787878788,45.37589466666667,898.2060743035602,5.968994029382625,88.0,Moderate,21.0,55.0,2025-10-05T14:47:48.532023
35.48814787878788,45.37989578787879,765.9942911923089,6.854931242078677,88.0,Moderate,21.0,56.0,2025-10-05T14:47:48.532023
35.48814787878788,45.38389690909091,752.920195793367,4.252371130670591,100.0,Gentle,21.0,57.0,2025-10-05T14:47:48.532023
35.48814787878788,45.38789803030303,805.2396046852652,8.777925154145121,88.0,Moderate,21.0,58.0,2025-10-05T14:47:48.532023
35.48814787878788,45.391899151515155,869.8289202566207,6.211271292855494,88.0,Moderate,21.0,59.0,2025-10-05T14:47:48.532023
35.48814787878788,45.395900272727275,808.8134762327252,2.3662977976605015,100.0,Gentle,21.0,60.0,2025-10-05T14:47:48.532023
35.48814787878788,45.399901393939395,790.957368473454,3.8124634986019874,100.0,Gentle,21.0,61.0,2025-10-05T14:47:48.532023
35.48814787878788,45.403902515151515,873.9800759220813,3.9640179723127096,100.0,Gentle,21.0,62.0,2025-10-05T14:47:48.532023
35.48814787878788,45.407903636363635,861.4311229618478,3.4922870486628756,100.0,Gentle,21.0,63.0,2025-10-05T14:47:48.532023
35.48814787878788,45.411904757575755,831.006084888342,4.604917022148337,100.0,Gentle,21.0,64.0,2025-10-05T14:47:48.532023
35.48814787878788,45.41590587878788,867.0221005515543,5.712074746377027,88.0,Moderate,21.0,65.0,2025-10-05T14:47:48.532023
35.48814787878788,45.419907,776.3757507611,4.188368043220599,100.0,Gentle,21.0,66.0,2025-10-05T14:47:48.532023
35.48814787878788,45.42390812121212,821.2011235067995,6.616325565605226,88.0,Moderate,21.0,67.0,2025-10-05T14:47:48.532023
35.48814787878788,45.42790924242424,759.4072392232457,2.6314027326707485,100.0,Gentle,21.0,68.0,2025-10-05T14:47:48.532023
35.48814787878788,45.43191036363636,942.480669066974,10.426020484674808,68.0,Steep,21.0,69.0,2025-10-05T14:47:48.532023
35.48814787878788,45.43591148484848,849.9141274010026,10.217627011432036,76.0,Steep,21.0,70.0,2025-10-05T14:47:48.532023
35.48814787878788,45.4399126060606,813.3534479011577,8.717345119762857,88.0,Moderate,21.0,71.0,2025-10-05T14:47:48.532023
35.48814787878788,45.44391372727273,746.1109005006477,7.815515051368092,88.0,Moderate,21.0,72.0,2025-10-05T14:47:48.532023
35.48814787878788,45.44791484848485,845.556231561508,10.18933088730339,76.0,Steep,21.0,73.0,2025-10-05T14:47:48.532023
35.48814787878788,45.45191596969697,806.6111150428728,6.02188624619076,88.0,Moderate,21.0,74.0,2025-10-05T14:47:48.532023
35.48814787878788,45.45591709090909,827.9993084987525,6.083796697718193,88.0,Moderate,21.0,75.0,2025-10-05T14:47:48.532023
35.48814787878788,45.45991821212121,804.3856224643564,7.57175492395127,88.0,Moderate,21.0,76.0,2025-10-05T14:47:48.532023
35.48814787878788,45.46391933333333,794.0054365047052,3.6778184785744568,100.0,Gentle,21.0,77.0,2025-10-05T14:47:48.532023
35.48814787878788,45.46792045454546,849.3620986785752,10.904415278841899,76.0,Steep,21.0,78.0,2025-10-05T14:47:48.532023
35.48814787878788,45.47192157575758,815.5392458931931,6.8339882969641215,88.0,Moderate,21.0,79.0,2025-10-05T14:47:48.532023
35.48814787878788,45.4759226969697,864.3633335472305,10.678974446810699,76.0,Steep,21.0,80.0,2025-10-05T14:47:48.532023
35.48814787878788,45.47992381818182,918.5702500792,3.3288475906892074,92.0,Gentle,21.0,81.0,2025-10-05T14:47:48.532023
35.48814787878788,45.48392493939394,869.047113285587,4.815403633095113,100.0,Gentle,21.0,82.0,2025-10-05T14:47:48.532023
35.48814787878788,45.48792606060606,856.4142530800707,7.703018473964951,88.0,Moderate,21.0,83.0,2025-10-05T14:47:48.533024
35.48814787878788,45.491927181818184,870.5536009853894,10.808284176079972,76.0,Steep,21.0,84.0,2025-10-05T14:47:48.533024
35.48814787878788,45.495928303030304,904.8986787589411,6.119751922700808,80.0,Moderate,21.0,85.0,2025-10-05T14:47:48.533024
35.48814787878788,45.499929424242424,829.4055511710053,7.5121029544779905,88.0,Moderate,21.0,86.0,2025-10-05T14:47:48.533024
35.48814787878788,45.503930545454544,792.0253333420611,11.339756336429897,76.0,Steep,21.0,87.0,2025-10-05T14:47:48.533024
35.48814787878788,45.507931666666664,914.5222675661698,10.620465647692198,68.0,Steep,21.0,88.0,2025-10-05T14:47:48.533024
35.48814787878788,45.511932787878784,803.1573354617728,9.391831741762278,88.0,Moderate,21.0,89.0,2025-10-05T14:47:48.533024
35.48814787878788,45.51593390909091,870.5543201779054,7.5666681444276405,88.0,Moderate,21.0,90.0,2025-10-05T14:47:48.533024
35.48814787878788,45.51993503030303,892.8814445614817,8.395785981600298,88.0,Moderate,21.0,91.0,2025-10-05T14:47:48.533024
35.48814787878788,45.52393615151515,838.0622327887942,10.744992808654871,76.0,Steep,21.0,92.0,2025-10-05T14:47:48.533024
35.48814787878788,45.52793727272727,911.110190015798,11.793110554689303,68.0,Steep,21.0,93.0,2025-10-05T14:47:48.533024
35.48814787878788,45.53193839393939,886.5769498991526,9.155095225915892,88.0,Moderate,21.0,94.0,2025-10-05T14:47:48.533024
35.48814787878788,45.53593951515151,862.2987780464935,10.04505748872716,76.0,Steep,21.0,95.0,2025-10-05T14:47:48.533024
35.48814787878788,45.53994063636364,896.5282977367781,9.049108788770708,88.0,Moderate,21.0,96.0,2025-10-05T14:47:48.533024
35.48814787878788,45.54394175757576,824.7221856865042,7.875104369115447,88.0,Moderate,21.0,97.0,2025-10-05T14:47:48.533024
35.48814787878788,45.54794287878788,887.6612826220652,5.375675205827724,88.0,Moderate,21.0,98.0,2025-10-05T14:47:48.533024
35.48814787878788,45.551944,863.5706788195982,5.803508080642132,88.0,Moderate,21.0,99.0,2025-10-05T14:47:48.533024
35.49104911111111,45.155833,666.9021619756095,4.77928422137799,100.0,Gentle,22.0,0.0,2025-10-05T14:47:48.533024
35.49104911111111,45.15983412121212,649.7083235989296,5.525438338408977,88.0,Moderate,22.0,1.0,2025-10-05T14:47:48.533024
35.49104911111111,45.16383524242424,795.1681158487154,0.0,100.0,Flat,22.0,2.0,2025-10-05T14:47:48.533024
35.49104911111111,45.16783636363636,777.7457033505608,5.387082433692861,88.0,Moderate,22.0,3.0,2025-10-05T14:47:48.533024
35.49104911111111,45.17183748484849,699.5082624139596,0.0,100.0,Flat,22.0,4.0,2025-10-05T14:47:48.533024
35.49104911111111,45.17583860606061,783.7556368766836,5.026933648871159,88.0,Moderate,22.0,5.0,2025-10-05T14:47:48.533024
35.49104911111111,45.17983972727273,780.4009492348928,0.0,100.0,Flat,22.0,6.0,2025-10-05T14:47:48.533024
35.49104911111111,45.18384084848485,705.8526872066941,4.387264311005389,100.0,Gentle,22.0,7.0,2025-10-05T14:47:48.533024
35.49104911111111,45.18784196969697,698.6476344191029,3.5855560454962294,100.0,Gentle,22.0,8.0,2025-10-05T14:47:48.533024
35.49104911111111,45.19184309090909,676.668486743016,5.188688043236451,88.0,Moderate,22.0,9.0,2025-10-05T14:47:48.533024
35.49104911111111,45.195844212121216,682.5327651608037,2.4822994582950813,100.0,Gentle,22.0,10.0,2025-10-05T14:47:48.533024
35.49104911111111,45.199845333333336,706.1767894126392,3.2385135725514553,100.0,Gentle,22.0,11.0,2025-10-05T14:47:48.533024
35.49104911111111,45.203846454545456,641.7660682475015,2.10752265608781,100.0,Gentle,22.0,12.0,2025-10-05T14:47:48.533024
35.49104911111111,45.207847575757576,700.8266126054256,0.0,100.0,Flat,22.0,13.0,2025-10-05T14:47:48.533024
35.49104911111111,45.211848696969696,714.3642212117875,3.412723327228143,100.0,Gentle,22.0,14.0,2025-10-05T14:47:48.533024
35.49104911111111,45.215849818181816,724.03656717304,6.120438406724373,88.0,Moderate,22.0,15.0,2025-10-05T14:47:48.533024
35.49104911111111,45.21985093939394,673.4978328750051,4.8135573538585765,100.0,Gentle,22.0,16.0,2025-10-05T14:47:48.533024
35.49104911111111,45.22385206060606,649.5818182002672,4.426125059176028,100.0,Gentle,22.0,17.0,2025-10-05T14:47:48.533024
35.49104911111111,45.22785318181818,788.8815560309145,7.123241807399765,88.0,Moderate,22.0,18.0,2025-10-05T14:47:48.533024
35.49104911111111,45.2318543030303,737.7563927228078,3.75110232411133,100.0,Gentle,22.0,19.0,2025-10-05T14:47:48.533024
35.49104911111111,45.23585542424242,766.1152488712157,0.28872102339438044,100.0,Flat,22.0,20.0,2025-10-05T14:47:48.533024
35.49104911111111,45.23985654545454,693.098758318819,7.0844081337393945,88.0,Moderate,22.0,21.0,2025-10-05T14:47:48.534024
35.49104911111111,45.24385766666667,703.7507066313391,3.116140538460382,100.0,Gentle,22.0,22.0,2025-10-05T14:47:48.534024
35.49104911111111,45.24785878787879,756.1647794081878,6.884926715602181,88.0,Moderate,22.0,23.0,2025-10-05T14:47:48.534024
35.49104911111111,45.25185990909091,741.7202574875764,7.316392202411975,88.0,Moderate,22.0,24.0,2025-10-05T14:47:48.534024
35.49104911111111,45.25586103030303,764.9490063894402,5.441555742956073,88.0,Moderate,22.0,25.0,2025-10-05T14:47:48.534024
35.49104911111111,45.25986215151515,740.0904054855627,5.804487484030994,88.0,Moderate,22.0,26.0,2025-10-05T14:47:48.534024
35.49104911111111,45.26386327272727,729.2395315444071,4.162220047370709,100.0,Gentle,22.0,27.0,2025-10-05T14:47:48.534024
35.49104911111111,45.2678643939394,706.1997402397919,0.6376607751991181,100.0,Flat,22.0,28.0,2025-10-05T14:47:48.534024
35.49104911111111,45.27186551515152,756.7859041549008,3.7309765895557696,100.0,Gentle,22.0,29.0,2025-10-05T14:47:48.534024
35.49104911111111,45.27586663636364,823.7517897943201,2.7382780623893854,100.0,Gentle,22.0,30.0,2025-10-05T14:47:48.534024
35.49104911111111,45.27986775757576,851.1931495106701,5.734744286151871,88.0,Moderate,22.0,31.0,2025-10-05T14:47:48.534024
35.49104911111111,45.28386887878788,712.7359382249784,5.828789911751623,88.0,Moderate,22.0,32.0,2025-10-05T14:47:48.534024
35.49104911111111,45.28787,887.4089437854761,6.244377285332613,88.0,Moderate,22.0,33.0,2025-10-05T14:47:48.534024
35.49104911111111,45.29187112121212,787.7778336727191,3.5938273878335836,100.0,Gentle,22.0,34.0,2025-10-05T14:47:48.534024
35.49104911111111,45.295872242424245,798.7422349674799,6.208885577769246,88.0,Moderate,22.0,35.0,2025-10-05T14:47:48.534024
35.49104911111111,45.299873363636365,769.8849254641267,5.499171088365257,88.0,Moderate,22.0,36.0,2025-10-05T14:47:48.534024
35.49104911111111,45.303874484848485,682.5119830451839,0.810458401464607,100.0,Flat,22.0,37.0,2025-10-05T14:47:48.534024
35.49104911111111,45.307875606060605,755.412860409416,7.7672826546697795,88.0,Moderate,22.0,38.0,2025-10-05T14:47:48.534024
35.49104911111111,45.311876727272725,730.228130076282,3.241679693387872,100.0,Gentle,22.0,39.0,2025-10-05T14:47:48.534024
35.49104911111111,45.315877848484845,727.6066821559859,3.878485858461352,100.0,Gentle,22.0,40.0,2025-10-05T14:47:48.534024
35.49104911111111,45.31987896969697,827.0936550039809,7.310208365827519,88.0,Moderate,22.0,41.0,2025-10-05T14:47:48.534024
35.49104911111111,45.32388009090909,743.3425428483215,7.878439777415873,88.0,Moderate,22.0,42.0,2025-10-05T14:47:48.534024
35.49104911111111,45.32788121212121,764.3245221507792,7.0948666241772145,88.0,Moderate,22.0,43.0,2025-10-05T14:47:48.534024
35.49104911111111,45.33188233333333,785.3306072139511,3.385088292265588,100.0,Gentle,22.0,44.0,2025-10-05T14:47:48.534024
35.49104911111111,45.33588345454545,720.468259549606,4.344091929748909,100.0,Gentle,22.0,45.0,2025-10-05T14:47:48.534024
35.49104911111111,45.33988457575757,810.777021250351,6.901417953280455,88.0,Moderate,22.0,46.0,2025-10-05T14:47:48.534024
35.49104911111111,45.3438856969697,811.1276206080931,4.360039756562679,100.0,Gentle,22.0,47.0,2025-10-05T14:47:48.534024
35.49104911111111,45.34788681818182,840.9112504038549,3.1926776665812184,100.0,Gentle,22.0,48.0,2025-10-05T14:47:48.534024
35.49104911111111,45.35188793939394,811.7930691206902,4.379933755943791,100.0,Gentle,22.0,49.0,2025-10-05T14:47:48.534024
35.49104911111111,45.35588906060606,807.0901685682493,2.269578799345112,100.0,Gentle,22.0,50.0,2025-10-05T14:47:48.534024
35.49104911111111,45.35989018181818,765.2897012657669,8.993353455945044,88.0,Moderate,22.0,51.0,2025-10-05T14:47:48.534024
35.49104911111111,45.3638913030303,748.727988027126,6.965956920987212,88.0,Moderate,22.0,52.0,2025-10-05T14:47:48.534024
35.49104911111111,45.36789242424243,777.8652713577069,2.52697336720198,100.0,Gentle,22.0,53.0,2025-10-05T14:47:48.534024
35.49104911111111,45.37189354545455,804.3416673805602,5.636143095090516,88.0,Moderate,22.0,54.0,2025-10-05T14:47:48.534024
35.49104911111111,45.37589466666667,835.0001172031773,2.494303679692984,100.0,Gentle,22.0,55.0,2025-10-05T14:47:48.534024
35.49104911111111,45.37989578787879,744.1154374260317,2.683391273637037,100.0,Gentle,22.0,56.0,2025-10-05T14:47:48.534024
35.49104911111111,45.38389690909091,833.3917353954558,4.882087868130689,100.0,Gentle,22.0,57.0,2025-10-05T14:47:48.534024
35.49104911111111,45.38789803030303,806.6987126530579,3.6479090425772505,100.0,Gentle,22.0,58.0,2025-10-05T14:47:48.534024
35.49104911111111,45.391899151515155,695.2523083741967,9.156120886395318,88.0,Moderate,22.0,59.0,2025-10-05T14:47:48.534024
35.49104911111111,45.395900272727275,724.7717370923327,3.7634166368669693,100.0,Gentle,22.0,60.0,2025-10-05T14:47:48.534024
35.49104911111111,45.399901393939395,839.4238575765794,5.877791503354389,88.0,Moderate,22.0,61.0,2025-10-05T14:47:48.535024
35.49104911111111,45.403902515151515,837.6212297006015,9.835036328104252,88.0,Moderate,22.0,62.0,2025-10-05T14:47:48.535024
35.49104911111111,45.407903636363635,784.374556922025,5.934693393177077,88.0,Moderate,22.0,63.0,2025-10-05T14:47:48.535024
35.49104911111111,45.411904757575755,785.8400561347016,5.287483472799157,88.0,Moderate,22.0,64.0,2025-10-05T14:47:48.535024
35.49104911111111,45.41590587878788,751.1564087355482,5.428433424157863,88.0,Moderate,22.0,65.0,2025-10-05T14:47:48.535024
35.49104911111111,45.419907,832.1168669024117,3.8676264685812622,100.0,Gentle,22.0,66.0,2025-10-05T14:47:48.535024
35.49104911111111,45.42390812121212,850.6158354065572,8.37137433113988,88.0,Moderate,22.0,67.0,2025-10-05T14:47:48.535024
35.49104911111111,45.42790924242424,809.7479985233803,5.058795359287353,88.0,Moderate,22.0,68.0,2025-10-05T14:47:48.535024
35.49104911111111,45.43191036363636,801.4752711250551,3.731855770395245,100.0,Gentle,22.0,69.0,2025-10-05T14:47:48.535024
35.49104911111111,45.43591148484848,792.6233017472946,10.391081109539357,76.0,Steep,22.0,70.0,2025-10-05T14:47:48.535024
35.49104911111111,45.4399126060606,788.3301195147671,7.452322381152714,88.0,Moderate,22.0,71.0,2025-10-05T14:47:48.535024
35.49104911111111,45.44391372727273,944.8286375857688,9.858187463000938,80.0,Moderate,22.0,72.0,2025-10-05T14:47:48.535024
35.49104911111111,45.44791484848485,872.9836271727368,7.724698586258658,88.0,Moderate,22.0,73.0,2025-10-05T14:47:48.535024
35.49104911111111,45.45191596969697,801.6865786773352,4.286437665041844,100.0,Gentle,22.0,74.0,2025-10-05T14:47:48.535024
35.49104911111111,45.45591709090909,833.4698582303731,4.20855625167782,100.0,Gentle,22.0,75.0,2025-10-05T14:47:48.535024
35.49104911111111,45.45991821212121,822.8423385967866,5.12201420731916,88.0,Moderate,22.0,76.0,2025-10-05T14:47:48.535024
35.49104911111111,45.46391933333333,895.1949249415997,9.408287830077455,88.0,Moderate,22.0,77.0,2025-10-05T14:47:48.535024
35.49104911111111,45.46792045454546,822.5099274569894,4.391717010691291,100.0,Gentle,22.0,78.0,2025-10-05T14:47:48.535024
35.49104911111111,45.47192157575758,879.468366910609,10.26557370389136,76.0,Steep,22.0,79.0,2025-10-05T14:47:48.535024
35.49104911111111,45.4759226969697,802.1197709945957,4.562113393611301,100.0,Gentle,22.0,80.0,2025-10-05T14:47:48.535024
35.49104911111111,45.47992381818182,909.2931565036912,8.116861662057453,80.0,Moderate,22.0,81.0,2025-10-05T14:47:48.535024
35.49104911111111,45.48392493939394,863.1878722941144,7.486439945074745,88.0,Moderate,22.0,82.0,2025-10-05T14:47:48.535024
35.49104911111111,45.48792606060606,759.131776793784,4.525462028621451,100.0,Gentle,22.0,83.0,2025-10-05T14:47:48.535024
35.49104911111111,45.491927181818184,820.9987764767639,3.900924449434193,100.0,Gentle,22.0,84.0,2025-10-05T14:47:48.535024
35.49104911111111,45.495928303030304,833.3845475175679,4.9575394651151345,100.0,Gentle,22.0,85.0,2025-10-05T14:47:48.535024
35.49104911111111,45.499929424242424,819.9312041316077,9.879690420311064,88.0,Moderate,22.0,86.0,2025-10-05T14:47:48.535024
35.49104911111111,45.503930545454544,831.4731378016215,10.418883264013115,76.0,Steep,22.0,87.0,2025-10-05T14:47:48.535024
35.49104911111111,45.507931666666664,813.5962357306518,9.956108657788683,88.0,Moderate,22.0,88.0,2025-10-05T14:47:48.535024
35.49104911111111,45.511932787878784,942.2399013191769,7.619848643612573,80.0,Moderate,22.0,89.0,2025-10-05T14:47:48.535024
35.49104911111111,45.51593390909091,878.6187200612961,6.346257980672591,88.0,Moderate,22.0,90.0,2025-10-05T14:47:48.535024
35.49104911111111,45.51993503030303,888.6555321808171,9.482643003798934,88.0,Moderate,22.0,91.0,2025-10-05T14:47:48.536022
35.49104911111111,45.52393615151515,808.8628188192794,11.53949927812786,76.0,Steep,22.0,92.0,2025-10-05T14:47:48.536022
35.49104911111111,45.52793727272727,943.9697475423197,6.922101207135659,80.0,Moderate,22.0,93.0,2025-10-05T14:47:48.536022
35.49104911111111,45.53193839393939,903.9385419541308,10.33243631062706,68.0,Steep,22.0,94.0,2025-10-05T14:47:48.536022
35.49104911111111,45.53593951515151,851.3287204872702,11.807611992057574,76.0,Steep,22.0,95.0,2025-10-05T14:47:48.536022
35.49104911111111,45.53994063636364,860.6848255051857,5.232889787785185,88.0,Moderate,22.0,96.0,2025-10-05T14:47:48.536022
35.49104911111111,45.54394175757576,853.9324884615218,6.785439007553467,88.0,Moderate,22.0,97.0,2025-10-05T14:47:48.536022
35.49104911111111,45.54794287878788,905.585990372514,6.565386085070161,80.0,Moderate,22.0,98.0,2025-10-05T14:47:48.536022
35.49104911111111,45.551944,940.1172940718673,10.73701435127808,68.0,Steep,22.0,99.0,2025-10-05T14:47:48.536022
35.49395034343434,45.155833,751.9035948332314,0.925632291502867,100.0,Flat,23.0,0.0,2025-10-05T14:47:48.536022
35.49395034343434,45.15983412121212,709.7518176195416,0.5057454028785893,100.0,Flat,23.0,1.0,2025-10-05T14:47:48.536022
35.49395034343434,45.16383524242424,657.3498120943873,2.515178165338576,100.0,Gentle,23.0,2.0,2025-10-05T14:47:48.536022
35.49395034343434,45.16783636363636,754.1576512550354,5.865391745567366,88.0,Moderate,23.0,3.0,2025-10-05T14:47:48.536022
35.49395034343434,45.17183748484849,659.4145264227132,0.5163133932098591,100.0,Flat,23.0,4.0,2025-10-05T14:47:48.536022
35.49395034343434,45.17583860606061,708.9462851619695,0.10324056995877773,100.0,Flat,23.0,5.0,2025-10-05T14:47:48.536022
35.49395034343434,45.17983972727273,745.9724703595176,0.0866462847203251,100.0,Flat,23.0,6.0,2025-10-05T14:47:48.536022
35.49395034343434,45.18384084848485,730.7210796836225,2.9535716035641366,100.0,Gentle,23.0,7.0,2025-10-05T14:47:48.536022
35.49395034343434,45.18784196969697,652.0347023282959,0.735739186776456,100.0,Flat,23.0,8.0,2025-10-05T14:47:48.536022
35.49395034343434,45.19184309090909,695.2147937962974,0.43131287809280927,100.0,Flat,23.0,9.0,2025-10-05T14:47:48.536022
35.49395034343434,45.195844212121216,740.7946864799277,5.918163866929407,88.0,Moderate,23.0,10.0,2025-10-05T14:47:48.536022
35.49395034343434,45.199845333333336,666.3131921434758,2.403381987005191,100.0,Gentle,23.0,11.0,2025-10-05T14:47:48.536022
35.49395034343434,45.203846454545456,661.9518549397806,1.222220379089912,100.0,Flat,23.0,12.0,2025-10-05T14:47:48.536022
35.49395034343434,45.207847575757576,739.8864032445858,5.525262247264387,88.0,Moderate,23.0,13.0,2025-10-05T14:47:48.536022
35.49395034343434,45.211848696969696,662.1940364578902,4.024898564319779,100.0,Gentle,23.0,14.0,2025-10-05T14:47:48.536022
35.49395034343434,45.215849818181816,693.2902004337677,7.2181560340133375,88.0,Moderate,23.0,15.0,2025-10-05T14:47:48.536022
35.49395034343434,45.21985093939394,788.064758754829,1.2729798879304552,100.0,Flat,23.0,16.0,2025-10-05T14:47:48.536022
35.49395034343434,45.22385206060606,714.2052424963207,0.0,100.0,Flat,23.0,17.0,2025-10-05T14:47:48.537134
35.49395034343434,45.22785318181818,724.0981802975385,5.42489413857681,88.0,Moderate,23.0,18.0,2025-10-05T14:47:48.537134
35.49395034343434,45.2318543030303,700.6967175929576,0.0,100.0,Flat,23.0,19.0,2025-10-05T14:47:48.537134
35.49395034343434,45.23585542424242,701.5182458328937,4.770694215063839,100.0,Gentle,23.0,20.0,2025-10-05T14:47:48.537134
35.49395034343434,45.23985654545454,691.317631603134,1.0894293188021642,100.0,Flat,23.0,21.0,2025-10-05T14:47:48.537134
35.49395034343434,45.24385766666667,725.0305981840058,2.6916272853134933,100.0,Gentle,23.0,22.0,2025-10-05T14:47:48.537134
35.49395034343434,45.24785878787879,747.0852920872458,2.045793599361046,100.0,Gentle,23.0,23.0,2025-10-05T14:47:48.537134
35.49395034343434,45.25185990909091,738.3405710499219,3.2633996360415387,100.0,Gentle,23.0,24.0,2025-10-05T14:47:48.537134
35.49395034343434,45.25586103030303,714.3173926745942,0.2992182675828219,100.0,Flat,23.0,25.0,2025-10-05T14:47:48.537134
35.49395034343434,45.25986215151515,820.3971642941274,7.293387728441148,88.0,Moderate,23.0,26.0,2025-10-05T14:47:48.537134
35.49395034343434,45.26386327272727,790.2890092588218,7.947920534737847,88.0,Moderate,23.0,27.0,2025-10-05T14:47:48.537134
35.49395034343434,45.2678643939394,675.3990227738379,6.2599727751833125,88.0,Moderate,23.0,28.0,2025-10-05T14:47:48.537134
35.49395034343434,45.27186551515152,737.7081834191382,2.1589595991403634,100.0,Gentle,23.0,29.0,2025-10-05T14:47:48.537134
35.49395034343434,45.27586663636364,769.2872558518882,8.097969062811014,88.0,Moderate,23.0,30.0,2025-10-05T14:47:48.537134
35.49395034343434,45.27986775757576,711.1477889986561,6.401258322877832,88.0,Moderate,23.0,31.0,2025-10-05T14:47:48.537134
35.49395034343434,45.28386887878788,725.8597112468049,7.47679677157989,88.0,Moderate,23.0,32.0,2025-10-05T14:47:48.537134
35.49395034343434,45.28787,740.5748995775695,3.043880456377099,100.0,Gentle,23.0,33.0,2025-10-05T14:47:48.537134
35.49395034343434,45.29187112121212,754.0717245166381,6.222425446755243,88.0,Moderate,23.0,34.0,2025-10-05T14:47:48.538157
35.49395034343434,45.295872242424245,721.7572640732428,4.290607024463146,100.0,Gentle,23.0,35.0,2025-10-05T14:47:48.538157
35.49395034343434,45.299873363636365,791.4895689919568,1.0181740595664834,100.0,Flat,23.0,36.0,2025-10-05T14:47:48.538157
35.49395034343434,45.303874484848485,750.8463729231787,1.1835054788510284,100.0,Flat,23.0,37.0,2025-10-05T14:47:48.538157
35.49395034343434,45.307875606060605,885.1661936395876,8.030388490184126,88.0,Moderate,23.0,38.0,2025-10-05T14:47:48.538157
35.49395034343434,45.311876727272725,815.3817619463656,6.434995389602673,88.0,Moderate,23.0,39.0,2025-10-05T14:47:48.538157
35.49395034343434,45.315877848484845,815.1612189083424,4.292128960691917,100.0,Gentle,23.0,40.0,2025-10-05T14:47:48.538157
35.49395034343434,45.31987896969697,826.8472740737128,8.304489939020723,88.0,Moderate,23.0,41.0,2025-10-05T14:47:48.538157
35.49395034343434,45.32388009090909,848.4832765428212,7.9095374488989805,88.0,Moderate,23.0,42.0,2025-10-05T14:47:48.538157
35.49395034343434,45.32788121212121,745.8648817481367,4.245838166716602,100.0,Gentle,23.0,43.0,2025-10-05T14:47:48.538157
35.49395034343434,45.33188233333333,824.1417909059771,7.176099763004893,88.0,Moderate,23.0,44.0,2025-10-05T14:47:48.538157
35.49395034343434,45.33588345454545,766.6029110000371,8.946775350919944,88.0,Moderate,23.0,45.0,2025-10-05T14:47:48.538157
35.49395034343434,45.33988457575757,771.8070377456654,6.706240138884504,88.0,Moderate,23.0,46.0,2025-10-05T14:47:48.538157
35.49395034343434,45.3438856969697,798.0913895944927,6.922643914618047,88.0,Moderate,23.0,47.0,2025-10-05T14:47:48.538157
